# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
0.753710269927979,0.213972605066374
0.443863605847582,0.466368358815089
0.519912789342925,0.318606551969424
0.984359738184139,0.521189836552367
NA,0.125553346471861
0.445925577776507,0.575318798189983
0.624672258971259,0.200674479594454
0.719302510144189,0.127148863626644
0.591905460227281,0.527435614960268
0.799788165837526,0.168560045072809
0.680517293745652,0.194914314895868
0.325488795293495,0.791116143576801
0.00837131915614009,0.18678766163066
0.111729516880587,0.677987064234912
0.23171116434969,0.749598533613607
0.976094362558797,0.829581349389628
0.939799448708072,0.731438039802015
0.413090587593615,0.0482147871516645
0.171242520445958,0.0352770914323628
0.613778144819662,0.589640033198521
0.415370139060542,0.151564999716356
0.418050606735051,0.767792978091165
0.903537156060338,0.0773491426371038
0.835640666540712,0.157499596942216
0.224848020588979,0.367636443115771
0.131531719816849,0.768632984953001
0.311865934636444,NA
0.759741181507707,0.165086587192491
0.364880122244358,0.710836831945926
0.804261739132926,0.0170870677102357
0.302168112015352,0.00564963184297085
0.269751825369895,0.227650219807401
0.70135008613579,0.94885090761818
0.969663428142667,0.445668631698936
0.56188125256449,0.920218640239909
0.591330043971539,0.98218735633418
0.0492337192408741,0.488460330059752
0.399044832680374,0.599660957697779
0.286904016276821,0.635324887698516
0.833707592217252,0.990000103833154
0.0827939845621586,0.370524129830301
0.75044041662477,0.430619610706344
0.131230577360839,0.920562017941847
0.120808548294008,0.512249570572749
0.847676519304514,0.440798976225778
0.000597521429881454,0.100894381524995
0.0490506014320999,0.132162071531639
0.372704851208255,0.756105293519795
0.0740077968221158,0.287395882420242
0.447461790870875,0.323188995243981
0.790535209001973,0.156411746749654
0.181799880228937,0.03202557656914
0.250659340061247,0.814855701988563
0.31355523574166,0.41564829647541
0.742332737660035,0.0122157419100404
0.57195186172612,0.000552371377125382
0.0294154332950711,0.0789787089452147
0.0601499252952635,0.696952130412683
0.940498149720952,0.313354830257595
0.662302499637008,0.894332358846441
0.0348744259681553,0.603692849632353
0.252078797435388,0.326599275227636
0.0566035993397236,0.652799491072074
0.559663256863132,0.514439504593611
0.620482116006315,0.44642398529686
0.0461559076793492,0.440313487080857
0.401230618357658,0.997292814543471
0.676566855749115,0.937340673292056
0.901807623449713,0.100595505675301
0.50819221441634,0.0511633278802037
0.144410646753386,0.324207180645317
0.092206270666793,0.348848690744489
0.164593903813511,0.117597881471738
0.690976772457361,0.212037520017475
0.618112350814044,0.0503964773379266
0.732095741899684,0.969788413261995
0.132514483761042,0.9104471555911
0.141213322523981,0.997545521706343
0.541159568121657,0.485622979234904
0.859885011101142,0.633104505483061
0.712588232243434,0.979820823529735
0.776134648593143,0.961383733199909
0.790773124899715,0.822698688367382
0.965197109850124,0.558208922855556
0.633070419309661,0.0889547013211995
0.565336710773408,0.603667893446982
