# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
0.161167092388496,0.875872932374477
0.968026754446328,0.938524804078043
0.585517396684736,0.0769378333352506
0.690433340147138,0.342474251287058
0.751303559867665,0.943655881565064
0.302734297700226,NA
0.464162638410926,0.67567382985726
0.209983821725473,0.165684262989089
0.0199240215588361,0.857973793754354
0.733939874451607,0.444201876409352
0.45184270106256,0.835343215847388
0.166949000675231,0.289929978083819
NA,0.588766939472407
0.268342519411817,0.112258611479774
0.49648222187534,0.183576029958203
0.551902848063037,0.394160685595125
0.51812501065433,0.411797540029511
0.358312069904059,0.664433320285752
0.458534572273493,0.682899102102965
0.743883080780506,0.220767612801865
0.0166414289269596,0.291082607349381
0.652440984034911,0.558537086937577
0.668751970399171,0.128200912382454
0.509203193942085,0.612029842566699
0.118570617865771,0.212446614401415
0.0988161156419665,0.620593335013837
0.832594397710636,0.0215362003073096
0.927431560121477,0.564076526556164
0.594759509665892,0.263227579882368
0.547831249190494,0.96904305787757
0.469685534480959,0.0569467442110181
0.695618447382003,0.391905482625589
0.607193794334307,0.962190959136933
0.951736329356208,0.889760043472052
0.853186873253435,0.481314801145345
0.311384323053062,0.708867028588429
0.28817059379071,NA
0.643725283909589,0.854989041574299
0.703233974752948,0.713858738075942
0.684156026691198,0.410850604530424
0.48258222034201,0.0766588100232184
0.495146215194836,0.793690638616681
0.223929075757042,0.999381429050118
0.473827820271254,0.976802024291828
0.912870129803196,0.867381988326088
0.738217321690172,0.433820000151172
0.698284970829263,0.922992741689086
0.352592836832628,0.431619708891958
0.810532872565091,0.193121704738587
0.460682687349617,0.85394241893664
0.214522889116779,0.306758681777865
0.687177900923416,0.149719376116991
0.359464300563559,0.649696024600416
0.263772400328889,0.993133207550272
0.106641970109195,0.588106805458665
0.489439925644547,0.750138813862577
0.286419584648684,0.363776889629662
0.594868293730542,0.619879893958569
0.747337546432391,0.819252719869837
0.32060858164914,0.115507056703791
0.402918813284487,0.7714880972635
NA,0.00171407987363636
0.385098044527695,0.259688918711618
0.265166147379205,0.206774891586974
0.91677947062999,NA
0.848819257225841,NA
0.359003463992849,0.806911866413429
0.559165845625103,0.392187785590068
0.126258615171537,0.86233303276822
NA,0.170613151043653
0.942462900420651,0.712816439336166
0.822025386849418,0.10501459101215
0.00907966890372336,0.948670206125826
NA,0.309197411639616
0.669744103914127,0.650099809281528
0.133953941520303,0.140476623782888
0.576788143487647,0.695636591874063
0.686587020754814,0.393074911320582
0.466305600246415,0.162642654730007
0.977391955209896,0.554882822325453
0.58849084796384,0.192344018956646
0.819820231990889,0.861367652891204
0.648537632776424,0.103374584112316
0.99611375387758,0.921604639850557
