# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
0.152079039253294,0.264069473138079
0.960214312188327,0.191370334010571
0.392871214542538,0.471825331216678
0.489621480228379,0.292381761362776
0.338474448304623,0.394637514371425
0.776927792932838,0.476156251970679
0.0272252727299929,0.722261124523357
0.295369377825409,0.278541260631755
0.106025650631636,0.665588574949652
0.448595444438979,0.181247658794746
0.884777749655768,0.948092638747767
0.436146406223997,0.828460458200425
NA,0.941661274060607
0.476885273586959,NA
0.419503709999844,0.234543703496456
NA,0.720031375531107
NA,0.952762295026332
0.409135107183829,0.874076652573422
0.535341311013326,0.62483988632448
0.240292497212067,0.526492013363168
0.658953482052311,0.690067758783698
0.955159225035459,0.296281676972285
0.63409090298228,0.792956971563399
0.163713011657819,NA
0.481300748419017,NA
0.118257923284546,0.938674749340862
0.396536506945267,0.878814010648057
0.639915010891855,0.0772713164333254
0.800721499836072,0.073911284795031
0.131849150406197,0.797738013323396
0.157228355761617,0.290841145208105
