# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
0.747239330550656,0.745326514355838
0.922072222223505,0.364987617125735
0.565000158036128,0.723972058389336
0.0338838547468185,0.0495585771277547
0.953424285864457,NA
0.891301936004311,0.819788449909538
NA,0.344155147206038
0.274243736173958,NA
NA,0.761908342130482
0.122682388406247,0.0654481030069292
0.944798824843019,0.892204527044669
0.198556869989261,0.809626111993566
0.13399549247697,0.769589155912399
NA,NA
NA,NA
