# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
0.992868959670886,0.07141068787314
0.727834959281608,0.954090696759522
0.140248391544446,0.821726243011653
0.262256248155609,0.45558480382897
0.887841555988416,0.691730788676068
0.747019295580685,0.14395084255375
0.689671027241275,0.653799709398299
0.69071700097993,0.167726196348667
0.164089456666261,0.845501089002937
0.896238959627226,0.0852996956091374
0.752250059042126,0.682304471265525
0.115486150141805,0.541212371783331
NA,0.234401376219466
0.323310447158292,0.689800548832864
0.431718212319538,0.660112532321364
0.965077149448916,0.925250413129106
0.150637222919613,0.637337559135631
0.297337714815512,0.538752443389967
0.578814890235662,0.635335539933294
0.972193448338658,0.84200305165723
0.0959000836592168,0.51183180953376
0.670604613609612,0.741620070300996
0.968928371323273,0.238372006453574
0.967661711154506,NA
