# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
0.253974279854447,0.869531386997551
0.0952680036425591,0.0474811266176403
0.00264396122656763,0.677612246479839
0.0325277720112354,0.552233613329008
0.35073443944566,0.3372418503277
0.0212853718549013,0.542338728904724
0.0216564801521599,0.757734226761386
0.795873547671363,0.338060746435076
NA,0.0825932612642646
0.314588269917294,NA
0.0658733281306922,0.442793055670336
0.851668313378468,0.201936962082982
0.546056542778388,0.276048304978758
0.986341266194358,0.484422371722758
0.155727507546544,0.322877377504483
0.203430709894747,0.0839460464194417
0.920549205737188,0.0641276331152767
NA,0.0255072324071079
0.320342636201531,0.0559122601989657
0.946338186040521,0.51044408720918
0.832254843786359,0.26565353339538
0.390724171418697,0.97743001813069
0.1119862832129,0.115754754748195
0.56880420842208,0.3441355926916
0.408230560133234,NA
0.477451093960553,0.356774313142523
0.637229527113959,0.688999056816101
0.329361160984263,0.355293680913746
0.761629694607109,0.17198243108578
0.85914235888049,0.333075419301167
0.394355158321559,0.898394869407639
0.9825003312435,0.312354282941669
0.0263650787528604,0.922299499623477
0.344483387423679,0.495003405492753
0.345783382887021,0.555171426385641
0.307025042129681,0.951512704836205
0.893892347812653,0.578058207873255
0.982591990381479,0.386112651322037
0.215298805152997,0.714767463272437
0.771186050726101,0.659111948451027
0.801165548153222,NA
0.20162265910767,0.436752030393109
0.372942205285653,0.0015743465628475
0.120818068971857,0.912924972129986
0.237800627714023,0.0220358509104699
0.70247932523489,0.630898737581447
0.807829545345157,0.500906636472791
0.764124898938462,NA
0.69195239758119,0.74883006606251
NA,0.943044567480683
NA,0.539987234631553
0.376926734810695,0.0559571767225862
0.62655690102838,0.623243280453607
0.554726946400478,0.76014670310542
