# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
0.834561169147491,0.240795645164326
0.704966265242547,0.448970570927486
0.751581127289683,0.327898916322738
0.359578264411539,0.997537959134206
0.515097562689334,0.167059797327965
0.859138485742733,0.521636333316565
0.535225255414844,0.973308138549328
0.953034289646894,0.401459550485015
0.0947983376681805,0.236298136180267
0.581869902089238,0.331428897799924
0.0216333216521889,0.788576835999265
0.548338581575081,0.952953469008207
0.100590145215392,0.406931363511831
0.87438111170195,0.700397341977805
0.751996598672122,0.533607181860134
0.726983760949224,0.00363631336949766
0.318313007708639,0.757744343485683
0.387902914779261,0.548463548533618
0.238531574606895,0.119389671366662
0.074124013306573,0.378825481748208
0.649565025232732,0.424007199238986
0.22770287329331,0.681772905169055
0.411473545245826,0.477913798997179
0.548562397249043,0.439399047521874
0.0949392647016793,0.5065200580284
0.553486242657527,0.290329877287149
