# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
NA,0.0499187484383583
0.690682834014297,NA
NA,0.992590259760618
0.823404805734754,0.588248702930287
NA,0.124347777105868
0.577152956277132,NA
0.717946206917986,0.0659155542962253
0.952651076717302,NA
0.607030540006235,0.776183610549197
0.443435289198533,0.466350400121883
0.44914498180151,0.358192519517615
0.132154937833548,0.0033737167250365
0.477041680831462,0.374147620052099
NA,0.389602579642087
0.397621374111623,0.417821635957807
0.608405947452411,0.999709961470217
0.309963501989841,NA
0.0479193802457303,0.535809774650261
0.488808269612491,0.547254886943847
0.514974556397647,0.904897168977186
