# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
NA,NA
0.0118245147168636,0.852450605249032
0.936005189083517,0.8930270858109
0.650000647176057,0.96471964684315
NA,0.734529729466885
NA,NA
0.937976057641208,NA
0.484668451594189,0.751966419629753
0.323830764275044,NA
0.564834966789931,0.195861529558897
0.654837304027751,0.237269529607147
NA,0.651620161952451
0.579151730518788,0.00423633214086294
0.160963667556643,0.483171943342313
0.566912084817886,0.0898159558419138
