# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
0.542059730971232,0.280371503904462
0.202422347385436,0.336612635524943
0.395197410834953,0.148422170430422
0.484280731528997,0.934227042365819
0.0548513156827539,NA
0.674386498285457,0.607940055197105
0.250688379164785,0.674489510944113
NA,0.905553158372641
0.00431049149483442,0.945030047092587
0.063615032704547,0.47650801204145
0.346353983040899,0.569662950234488
0.779646839015186,0.902515640016645
0.745139103615656,NA
NA,0.485710097244009
0.288442000281066,NA
0.705312148667872,0.0431574031244963
NA,0.453917565988377
0.754524087533355,0.566132096108049
0.950069474987686,0.348521277308464
0.410529942018911,0.68336293566972
0.534515435108915,0.806182673433796
0.0732754147611558,0.649519695201889
0.319995836587623,0.4235824290663
0.54200343741104,0.830950684379786
0.659452307038009,0.747410213341936
0.387973626842722,0.0646395466756076
0.519896559650078,NA
0.701745569473132,0.357573792571202
0.985481115523726,0.220287043135613
0.939193682279438,0.444144821725786
NA,0.273624303983524
0.520079937763512,0.376124458853155
0.918646935839206,0.683220185805112
0.803144160890952,0.673818200360984
0.421005406882614,0.507485316833481
0.521545919356868,0.415393279632553
0.998554543592036,0.0108174211345613
0.151847547851503,0.729004046879709
0.336496939184144,0.327720327069983
0.734906811732799,0.230392909375951
0.589913592906669,0.712983017554507
0.154075588099658,0.926148139871657
0.306249263696373,0.996203028364107
0.696500696474686,0.456728355726227
0.722806460456923,0.949467205442488
NA,NA
0.780702619347721,0.975072138709947
0.0633780036587268,0.552933708764613
0.696724512148649,0.859584877733141
0.0783974167425185,0.810782763874158
0.790121008176357,0.915463590295985
0.427284564357251,0.7228426435031
0.798001793446019,0.519751739455387
0.580425356281921,0.977638059062883
