# Simulated random data file for batch processing
# timestamp: 2022-04-14 09:57:27
# LSC
# ------------------------

"var_x","var_y"
0.326125317486003,0.931322093121707
0.0126280821859837,0.515306939603761
0.340874150395393,0.219747172202915
0.00779923633672297,0.400590016506612
0.381700519938022,0.0649401154369116
0.0612361240200698,0.922415053239092
0.193494274979457,0.272058398462832
0.493075320962816,0.171159391058609
0.115512293064967,0.390617773169652
0.909686897415668,0.242631739936769
0.507626716513187,0.35184680018574
0.99797957087867,0.422265839530155
0.0706716803833842,0.761125247692689
0.186231785919517,0.584756524767727
NA,0.433459024876356
0.490044952370226,0.556082472437993
0.714801615104079,0.965403964975849
0.917640910716727,0.0988605641759932
0.426810698816553,0.237652370706201
0.0634940047748387,NA
0.385684002423659,0.663631128147244
0.4617356560193,0.278021191479638
0.434448078274727,0.0609675431624055
0.146658268291503,0.703688963316381
0.884328642394394,0.444541929289699
0.113484517903998,0.342145773814991
0.789068999700248,0.968512425664812
0.825396768981591,0.471818940481171
NA,0.218639041529968
0.292120416183025,0.459869284648448
0.272297508548945,0.643726465757936
0.822719967924058,0.987368451431394
0.330011696089059,0.287739160703495
0.570994482841343,0.459670486161485
NA,0.36721767205745
0.488903819816187,0.468624862609431
0.174598425161093,0.137170256581157
0.519805735442787,0.318543556844816
NA,0.798022763105109
0.837746526580304,0.115243963431567
0.444369364529848,0.135037337429821
0.351642671041191,0.940044962801039
0.541221991879866,0.75556999258697
0.167215335881338,0.917757078306749
0.00776234082877636,0.154087500879541
0.382078288821504,0.381197570124641
0.497146068606526,0.779830655781552
0.256466601742432,0.376928303623572
0.830439265351743,0.820378092117608
0.803995405090973,0.259659381117672
0.932558429427445,0.77046356908977
0.873706323793158,0.000121209537610412
0.172934863483533,0.276594833936542
0.375402730656788,0.249995466554537
0.513279369100928,0.0745163098908961
0.0562975159846246,0.362398486118764
0.663958139717579,NA
0.305909690214321,0.626406146679074
0.691312977811322,0.133803989738226
0.57498140563257,0.913637266959995
0.220269332174212,0.325583053519949
0.448838412761688,0.325881576631218
0.186128513421863,0.975479908986017
0.911166415782645,0.0670427803415805
0.291879377793521,0.26662922045216
0.292459832737222,0.0715229988563806
0.595762584125623,NA
0.138787423959002,0.517436691559851
0.147643107455224,0.133066672831774
0.10770713025704,0.235270994482562
0.18660572427325,0.217970799421892
0.222421928774565,0.999645690433681
0.91909218323417,0.149630657862872
0.980589861050248,0.526295704068616
0.400135893607512,0.0118604875169694
0.0815749075263739,0.496504094451666
0.115939667681232,0.031156470766291
0.828794749686494,0.326949613867328
0.670691989129409,0.513115693349391
0.333484530681744,0.588285712525249
0.518101705471054,0.211977173108608
0.930345480097458,0.868113491218537
0.402496891096234,0.0828400487080216
0.110121160279959,0.580041186651215
0.247360006906092,0.833392843371257
0.0449129999615252,0.625258473446593
0.638697890331969,0.564402773045003
0.220370337367058,0.33176307217218
0.145904233213514,0.700656618922949
0.874677461339161,0.132183024659753
0.140457988483831,0.164007315644994
0.183365693548694,0.645333691500127
0.835735933855176,0.883586247684434
0.963318216847256,NA
0.210653524147347,0.000224953982979059
